College Code,College Name,Choice Code,Branch,Stage,Category,Cutoff Rank,Percentage,City
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,GNTD,21743,76.58,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,GOBC,33574,70.84,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,GSEBC,46100,62.32,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,LOPEN,6648,85.68,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,LSC,19304,77.84,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,LOBC,9900,83.37,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,LSEBC,34296,70.47,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,DEF-O,30020,72.58,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211419110,Civil Engineering,,EWS,45316,63.31,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,GOPEN,3499,88.57,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,GSC,7231,85.22,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,GNTA,4221,87.82,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,GNTC,11393,82.4,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,GOBC,9001,83.94,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,GSEBC,5629,86.51,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,LOPEN,3551,88.51,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,LOBC,4440,87.6,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211424210,Computer Science and Engineering,Stage-I,EWS,8829,84.06,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211437210,Electronics and Telecommunication Engg,Stage-I,GOPEN,18523,78.29,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211437210,Electronics and Telecommunication Engg,Stage-I,GSC,23623,75.67,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211437210,Electronics and Telecommunication Engg,Stage-I,GNTD,32623,71.31,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211437210,Electronics and Telecommunication Engg,Stage-I,GOBC,21992,76.47,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211437210,Electronics and Telecommunication Engg,Stage-I,GSEBC,23336,75.82,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211437210,Electronics and Telecommunication Engg,Stage-I,LOPEN,12638,81.65,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211437210,Electronics and Telecommunication Engg,Stage-I,LSC,31557,71.83,Chhatrapati Sambhajinagar
2114,"Deogiri Institute of Engineering and Management Studies, Chhatrapati Sambhajinagar (Un-Aided)",211437210,Electronics and Telecommunication Engg,Stage-I,LNTA,17586,78.82,Chhatrapati Sambhajinagar
